ticker,rpa_date_utc,rpa_time_utc,rp_entity_id,entity_name,relevance,event_sentiment_score,group,sub_type,event_text,news_type,source_name,headline
FOX,2023-04-24,17:46:23,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 4th Update
FOX,2023-04-24,19:15:26,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,19:18:26,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,19:27:26,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-24,21:30:11,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 5th Update
FOX,2023-04-24,23:22:06,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 6th Update
FOX,2023-04-24,23:44:06,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 6th Update
FOX,2023-04-25,00:51:20,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 6th Update
FOX,2023-04-25,02:32:53,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Is Leaving Fox News -- 7th Update
FOX,2023-04-25,06:12:13,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,"Carlson Ousted at Fox News  After Dominion Disclosures  ----  By Joe Flint, Isabella Simonetti and Keach Hagey"
FOX,2023-04-25,06:32:42,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Wall Street Journal,Carlson Ousted at Fox News After Dominion Disclosures -- WSJ
FOX,2023-04-25,11:29:40,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. (FOXA) settled a lawsuit with Dominion Voting Systems,FULL-ARTICLE,MarketWatch,MW Fox's stock slides 4% on news Tucker Carlson is leaving the network
FOX,2023-04-25,16:00:05,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Press Release: Fox Corporation Executives to Discuss Third Quarter Fiscal 2023 Financial Results,PRESS-RELEASE,Dow Jones Newswires,Press Release: Fox Corporation Executives to Discuss Third Quarter Fiscal 2023 Financial Results Via Webcast
FOX,2023-04-25,16:39:41,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787 million to settle Dominion's claims,PRESS-RELEASE,GlobeNewswire,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Fox Corporation (FOX, FOXA) Shareholders to Contact Firm, Firm Investigating Claims for Knowingly Exposing FOX to Substantial Liability for False Reporting, Tucker Carlson Out After $787M Settlement Announced"
FOX,2023-04-25,20:07:43,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,What Tucker Carlson's Ouster Means for Him and Fox News -- WSJ
FOX,2023-04-25,22:08:24,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,What Tucker Carlson's Ouster Means for Him and Fox News -- Update
FOX,2023-04-25,23:26:16,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle its legal battle,FULL-ARTICLE,Dow Jones Newswires,What Tucker Carlson's Ouster Means for Him and Fox News -- 2nd Update
FOX,2023-04-26,00:15:43,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"FOX EQUITY NOTICE: ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-26,00:15:43,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"FOX EQUITY NOTICE: ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-26,04:06:44,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,"Tucker Carlson's Vulgar, Offensive Messages About Colleagues Helped Seal His Fate at Fox News -- WSJ"
FOX,2023-04-26,05:00:11,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,"Tucker Carlson's Vulgar, Offensive Messages About Colleagues Helped Seal His Fate at Fox News"
FOX,2023-04-26,12:50:51,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,"Tucker Carlson's Vulgar, Offensive Messages About Colleagues Helped Seal His Fate at Fox News -- Update"
FOX,2023-04-26,17:03:16,7BFF81,Fox Corp.,99,0.62,acquisitions-mergers,,Fox Corp.: Our strategic acquisition of Tubi in 2020,PRESS-RELEASE,PR Newswire,Fox Corporation Announces Formation of Tubi Media Group
FOX,2023-04-26,17:03:16,7BFF81,Fox Corp.,99,0.49,partnerships,,Fox Corp.: our digital expansion and partnering with our,PRESS-RELEASE,PR Newswire,Fox Corporation Announces Formation of Tubi Media Group
FOX,2023-04-26,17:03:16,7BFF81,Fox Corp.,99,0.53,labor-issues,,New CEO for Tubi,PRESS-RELEASE,PR Newswire,Fox Corporation Announces Formation of Tubi Media Group
FOX,2023-04-26,17:03:16,7BFF81,Fox Corp.,99,0.62,acquisitions-mergers,,Fox Corp.: Our strategic acquisition of Tubi in 2020,PRESS-RELEASE,Dow Jones Newswires,Press Release: Fox Corporation Announces Formation of Tubi Media Group
FOX,2023-04-26,17:03:16,7BFF81,Fox Corp.,99,0.49,partnerships,,Fox Corp.: our digital expansion and partnering with our,PRESS-RELEASE,Dow Jones Newswires,Press Release: Fox Corporation Announces Formation of Tubi Media Group
FOX,2023-04-26,17:03:16,7BFF81,Fox Corp.,99,0.53,labor-issues,,New CEO for Tubi,PRESS-RELEASE,Dow Jones Newswires,Press Release: Fox Corporation Announces Formation of Tubi Media Group
FOX,2023-04-26,17:03:47,7BFF81,Fox Corp.,100,0.53,labor-issues,,Fox Corp. Names Paul Cheesbrough CEO of New Business Unit,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Names Paul Cheesbrough CEO of New Business Unit >FOX
FOX,2023-04-26,17:05:24,7BFF81,Fox Corp.,100,-0.57,labor-issues,,Fox Corp.: Tubi Founder Farhad Massoudi to Step Down as Tubi CEO,NEWS-FLASH,Dow Jones Newswires,Fox Corp.: Tubi Founder Farhad Massoudi to Step Down as Tubi CEO >FOX
FOX,2023-04-26,17:05:52,7BFF81,Fox Corp.,100,0.53,labor-issues,,Fox Corp. to Name New CEO of Tubi,NEWS-FLASH,Dow Jones Newswires,Fox Corp. to Name New CEO of Tubi Streaming in Near Future >FOX
FOX,2023-04-27,02:19:52,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video Two Days After his Ouster From Fox News -- WSJ
FOX,2023-04-27,02:19:52,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video Two Days After his Ouster From Fox News -- WSJ
FOX,2023-04-27,02:37:56,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video Two Days After His Ouster From Fox News -- WSJ
FOX,2023-04-27,02:37:56,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video Two Days After His Ouster From Fox News -- WSJ
FOX,2023-04-27,03:09:29,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video Two Days After His Ouster From Fox News -- WSJ
FOX,2023-04-27,03:09:29,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video Two Days After His Ouster From Fox News -- WSJ
FOX,2023-04-27,12:38:31,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video After His Ouster From Fox News -- Update
FOX,2023-04-27,12:38:31,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. last week agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,Tucker Carlson Speaks Out in Twitter Video After His Ouster From Fox News -- Update
FOX,2023-04-29,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Ascendis, and Shift4 and Encourages Investors to Contact the Firm"
FOX,2023-04-29,21:01:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"ROSEN, A TOP RANKED LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-29,21:01:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"ROSEN, A TOP RANKED LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-29,21:01:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A TOP RANKED LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-29,21:01:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A TOP RANKED LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-30,17:42:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, LEADING TRIAL ATTORNEYS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-30,17:42:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"ROSEN, LEADING TRIAL ATTORNEYS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-02,13:59:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787 million to settle Dominion's claims,PRESS-RELEASE,GlobeNewswire,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Fox Corporation (FOX, FOXA) Shareholders to Contact Firm, Firm Investigating Claims for Knowingly Exposing FOX to Substantial Liability for False Reporting, Tucker Carlson Out After $787M Settlement Announced"
FOX,2023-05-09,12:00:00,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp. 3Q Loss/Shr 10c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Loss/Shr 10c >FOX
FOX,2023-05-09,12:00:00,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 3Q Rev $4.08B >FOX,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Rev $4.08B >FOX
FOX,2023-05-09,12:00:00,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. 3Q Adj EPS 94c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Adj EPS 94c >FOX
FOX,2023-05-09,12:00:00,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 3Q Television Revenue $2.48B >FOX,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Television Revenue $2.48B >FOX
FOX,2023-05-09,12:00:00,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp. 3Q Loss $54M,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Loss $54M >FOX
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp.: The Company reported a quarterly net loss of $50 million,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp.: The Company reported total quarterly revenues,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.56,revenues,up,Fox Corp.: Advertising revenues increased $590 million or 61%,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.41,revenues,up,Fox Corp.: Affiliate fee revenues increased $64 million or 9%,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.61,earnings,positive,Net income attributable to Fox Corporation stockholders(1) was $494 million,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Quarterly Adjusted EBITDA,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,-0.49,equity-actions,up,Fox Corp.: Expenses increased in the quarter,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.58,earnings,positive,Fox Corp.: Segment EBITDA $ 792 $ 864 $,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.59,equity-actions,approved,Fox Corp.: The Company has authorized a $7 billion stock repurchase program,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp. 3Q Loss/Shr 10c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Loss/Shr 10c >FOXA
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS THIRD QUARTER FISCAL 2023 REVENUES,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -2-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,equity-actions,,Fox Corp.: Operating expenses,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -2-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp.: ADJUSTED NET INCOME,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -2-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,assets,,Fox Corp.: Assets: $ Millions,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -2-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp. 3Q Loss $54M,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Loss $54M >FOXA
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS THIRD QUARTER FISCAL 2023 REVENUES,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -3-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp.: Adjusted Net Income,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -3-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Income EPS,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -3-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Adjusted EBITDA,PRESS-RELEASE,PR Newswire,FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF -3-
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. 3Q Adj EPS 94c,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Adj EPS 94c >FOXA
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 3Q Television Revenue $2.48B >FOXA,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Television Revenue $2.48B >FOXA
FOX,2023-05-09,12:00:38,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp. 3Q Rev $4.08B >FOXA,NEWS-FLASH,Dow Jones Newswires,Fox Corp. 3Q Rev $4.08B >FOXA
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.0,revenues,,Fox REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox Corp.: The Company reported a quarterly net loss of $50 million,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.0,revenues,,Fox Corp.: The Company reported total quarterly revenues,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.56,revenues,up,Fox Corp.: Advertising revenues increased $590 million or 61%,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.41,revenues,up,Fox Corp.: Affiliate fee revenues increased $64 million or 9%,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.61,earnings,positive,Net income attributable to Fox Corporation stockholders(1) was $494 million,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.0,earnings,,Fox Corp.: Quarterly Adjusted EBITDA,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,-0.49,equity-actions,up,Fox Corp.: Expenses increased in the quarter,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.58,earnings,positive,Fox Corp.: Segment EBITDA $ 792 $ 864 $,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,100,0.59,equity-actions,approved,Fox Corp.: The Company has authorized a $7 billion stock repurchase program,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL 2023 REVENUES OF $4.08 BILLION
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,99,0.0,equity-actions,,Fox Corp.: Operating expenses,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL -2-
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,99,-0.65,earnings,negative,Fox Corp.: ADJUSTED NET INCOME,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL -2-
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,99,0.0,assets,,Fox Corp.: Assets: $ Millions,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL -2-
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,99,-0.65,earnings,negative,Fox Corp.: Adjusted Net Income,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL -3-
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,99,0.0,earnings,,Fox Corp.: Income EPS,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL -3-
FOX,2023-05-09,12:03:14,7BFF81,Fox Corp.,99,0.0,earnings,,Fox Corp.: Adjusted EBITDA,PRESS-RELEASE,Dow Jones Newswires,Press Release: FOX REPORTS THIRD QUARTER FISCAL -3-
FOX,2023-05-09,12:11:02,7BFF81,Fox Corp.,100,-0.67,earnings,down,Fox Swings to Quarterly Loss,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- WSJ
FOX,2023-05-09,12:11:02,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp.: the company agreed to pay $787.5 million to settle allegations,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- WSJ
FOX,2023-05-09,12:11:02,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. reported an adjusted profit of 94 cents,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- WSJ
FOX,2023-05-09,12:20:11,7BFF81,Fox Corp.,100,-0.67,earnings,down,Fox Swings to Quarterly Loss,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement
FOX,2023-05-09,12:20:11,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp.: the company agreed to pay $787.5 million to settle allegations,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement
FOX,2023-05-09,12:20:11,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. reported an adjusted profit of 94 cents,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement
FOX,2023-05-09,12:58:56,7BFF81,Fox Corp.,100,-0.67,earnings,down,Fox Swings to Quarterly Loss,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,12:58:56,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp.: the company agreed to pay $787.5 million to settle allegations,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,12:58:56,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. reported an adjusted profit of 94 cents,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,12:58:56,7BFF81,Fox Corp.,100,-0.24,revenues,down,"Fox News, revenue fell less than 1%",FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,-0.67,earnings,down,Fox Swings to Quarterly Loss,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,0.46,legal,,Fox News's settlement of Dominion Voting Systems' defamation lawsuit for $787.5 million,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,0.0,investor-relations,,Fox Corp.'s quarterly earnings call,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,-0.65,earnings,negative,Fox said it swung to a $54 million quarterly loss,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,0.41,revenues,up,Fox's revenue for the fiscal third quarter climbed 18% to $4.08 billion,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,0.61,earnings,positive,Fox Corp. reported an adjusted profit of 94 cents,FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-09,14:20:15,7BFF81,Fox Corp.,100,-0.24,revenues,down,"Fox News, revenue fell less than 1%",FULL-ARTICLE,Dow Jones Newswires,Fox Swings to Quarterly Loss After Dominion Settlement -- Update
FOX,2023-05-10,06:01:42,7BFF81,Fox Corp.,99,0.46,legal,,Fox News's settlement of Dominion Voting Systems' defamation lawsuit for $787.5 million,FULL-ARTICLE,Dow Jones Newswires,Fox Says It Settled Dominion  Lawsuit to Avoid Trial Rancor  ----  By Joe Flint and Will Feuer
